language,serieId,setId,setName,cardNumber,cardId,cardName,reason
zh,sm,sm9,Team Up,190,sm9-190,Latias & Latios GX,LANG_MISSING
zh,sm,sm9,Team Up,132,sm9-132,Zangoose,LANG_MISSING
zh,sm,sm9,Team Up,163,sm9-163,Ampharos GX,LANG_MISSING
zh,sm,sm9,Team Up,157,sm9-157,Water Memory,LANG_MISSING
zh,sm,sm9,Team Up,106,sm9-106,Cobalion GX,LANG_MISSING
zh,sm,sm9,Team Up,117,sm9-117,Dratini,LANG_MISSING
zh,sm,sm9,Team Up,146,sm9-146,Judge Whistle,LANG_MISSING
zh,sm,sm9,Team Up,172,sm9-172,Brock’s Grit,LANG_MISSING
zh,sm,sm9,Team Up,123,sm9-123,Pidgeotto,LANG_MISSING
zh,sm,sm9,Team Up,181,sm9-181,Sabrina’s Suggestion,LANG_MISSING
zh,sm,sm9,Team Up,2,sm9-2,Weedle,LANG_MISSING
zh,sm,sm9,Team Up,191,sm9-191,Eevee & Snorlax GX,LANG_MISSING
zh,sm,sm9,Team Up,133,sm9-133,Bill’s Analysis,LANG_MISSING
zh,sm,sm9,Team Up,162,sm9-162,Pikachu & Zekrom GX,LANG_MISSING
zh,sm,sm9,Team Up,156,sm9-156,Viridian Forest,LANG_MISSING
zh,sm,sm9,Team Up,107,sm9-107,Honedge,LANG_MISSING
zh,sm,sm9,Team Up,127,sm9-127,Farfetch’d,LANG_MISSING
zh,sm,sm9,Team Up,176,sm9-176,Ingo & Emmet,LANG_MISSING
zh,sm,sm9,Team Up,185,sm9-185,Ampharos GX,LANG_MISSING
zh,sm,sm9,Team Up,142,sm9-142,Fairy Charm UB,LANG_MISSING
zh,sm,sm9,Team Up,113,sm9-113,Latias & Latios GX,LANG_MISSING
zh,sm,sm9,Team Up,89,sm9-89,Spiritomb,LANG_MISSING
zh,sm,sm9,Team Up,6,sm9-6,Paras,LANG_MISSING
zh,sm,sm9,Team Up,99,sm9-99,Jirachi,LANG_MISSING
zh,sm,sm9,Team Up,103,sm9-103,Ferrothorn,LANG_MISSING
zh,sm,sm9,Team Up,152,sm9-152,Pokémon Communication,LANG_MISSING
zh,sm,sm9,Team Up,195,sm9-195,Metal Goggles,LANG_MISSING
zh,sm,sm9,Team Up,166,sm9-166,Hoopa GX,LANG_MISSING
zh,sm,sm9,Team Up,137,sm9-137,Dana,LANG_MISSING
zh,sm,sm9,Team Up,45,sm9-45,Zebstrika,LANG_MISSING
zh,sm,sm9,Team Up,14,sm9-14,Charizard,LANG_MISSING
zh,sm,sm9,Team Up,82,sm9-82,Lycanroc GX,LANG_MISSING
zh,sm,sm9,Team Up,20,sm9-20,Litten,LANG_MISSING
zh,sm,sm9,Team Up,71,sm9-71,Mankey,LANG_MISSING
zh,sm,sm9,Team Up,149,sm9-149,Morgan,LANG_MISSING
zh,sm,sm9,Team Up,118,sm9-118,Dragonair,LANG_MISSING
zh,sm,sm9,Team Up,108,sm9-108,Doublade,LANG_MISSING
zh,sm,sm9,Team Up,159,sm9-159,Celebi & Venusaur GX,LANG_MISSING
zh,sm,sm9,Team Up,61,sm9-61,Tentacruel,LANG_MISSING
zh,sm,sm9,Team Up,30,sm9-30,Gyarados,LANG_MISSING
zh,sm,sm9,Team Up,92,sm9-92,Vullaby,LANG_MISSING
zh,sm,sm9,Team Up,55,sm9-55,Nidorina,LANG_MISSING
zh,sm,sm9,Team Up,86,sm9-86,Poochyena,LANG_MISSING
zh,sm,sm9,Team Up,75,sm9-75,Omanyte,LANG_MISSING
zh,sm,sm9,Team Up,24,sm9-24,Wartortle,LANG_MISSING
zh,sm,sm9,Team Up,10,sm9-10,Shaymin ◇,LANG_MISSING
zh,sm,sm9,Team Up,41,sm9-41,Mareep,LANG_MISSING
zh,sm,sm9,Team Up,179,sm9-179,Nanu,LANG_MISSING
zh,sm,sm9,Team Up,128,sm9-128,Kangaskhan,LANG_MISSING
zh,sm,sm9,Team Up,138,sm9-138,Dangerous Drill,LANG_MISSING
zh,sm,sm9,Team Up,169,sm9-169,Latias & Latios GX,LANG_MISSING
zh,sm,sm9,Team Up,51,sm9-51,Tapu Koko ◇,LANG_MISSING
zh,sm,sm9,Team Up,34,sm9-34,Alolan Geodude,LANG_MISSING
zh,sm,sm9,Team Up,65,sm9-65,Starmie,LANG_MISSING
zh,sm,sm9,Team Up,96,sm9-96,Hoopa GX,LANG_MISSING
zh,sm,sm9,Team Up,9,sm9-9,Pinsir,LANG_MISSING
zh,sm,sm9,Team Up,87,sm9-87,Mightyena,LANG_MISSING
zh,sm,sm9,Team Up,74,sm9-74,Hitmonchan,LANG_MISSING
zh,sm,sm9,Team Up,25,sm9-25,Blastoise,LANG_MISSING
zh,sm,sm9,Team Up,11,sm9-11,Charmander,LANG_MISSING
zh,sm,sm9,Team Up,40,sm9-40,Zapdos,LANG_MISSING
zh,sm,sm9,Team Up,178,sm9-178,Morgan,LANG_MISSING
zh,sm,sm9,Team Up,129,sm9-129,Tauros,LANG_MISSING
zh,sm,sm9,Team Up,139,sm9-139,Electrocharger,LANG_MISSING
zh,sm,sm9,Team Up,168,sm9-168,Cobalion GX,LANG_MISSING
zh,sm,sm9,Team Up,50,sm9-50,Heliolisk,LANG_MISSING
zh,sm,sm9,Team Up,35,sm9-35,Alolan Geodude,LANG_MISSING
zh,sm,sm9,Team Up,64,sm9-64,Alolan Marowak,LANG_MISSING
zh,sm,sm9,Team Up,97,sm9-97,Incineroar GX,LANG_MISSING
zh,sm,sm9,Team Up,8,sm9-8,Exeggcute,LANG_MISSING
zh,sm,sm9,Team Up,44,sm9-44,Blitzle,LANG_MISSING
zh,sm,sm9,Team Up,15,sm9-15,Vulpix,LANG_MISSING
zh,sm,sm9,Team Up,83,sm9-83,Alolan Grimer,LANG_MISSING
zh,sm,sm9,Team Up,21,sm9-21,Torracat,LANG_MISSING
zh,sm,sm9,Team Up,70,sm9-70,Cosmoem,LANG_MISSING
zh,sm,sm9,Team Up,148,sm9-148,Metal Goggles,LANG_MISSING
zh,sm,sm9,Team Up,119,sm9-119,Dragonite,LANG_MISSING
zh,sm,sm9,Team Up,109,sm9-109,Aegislash,LANG_MISSING
zh,sm,sm9,Team Up,158,sm9-158,Wondrous Labyrinth ◇,LANG_MISSING
zh,sm,sm9,Team Up,60,sm9-60,Tentacool,LANG_MISSING
zh,sm,sm9,Team Up,31,sm9-31,Lapras,LANG_MISSING
zh,sm,sm9,Team Up,93,sm9-93,Mandibuzz,LANG_MISSING
zh,sm,sm9,Team Up,54,sm9-54,Nidoran♀,LANG_MISSING
zh,sm,det1,Detective Pikachu,12,det1-12,Mewtwo,LANG_MISSING
zh,sm,det1,Detective Pikachu,16,det1-16,Lickitung,LANG_MISSING
zh,sm,det1,Detective Pikachu,17,det1-17,Ditto,LANG_MISSING
zh,sm,det1,Detective Pikachu,13,det1-13,Machamp,LANG_MISSING
zh,sm,det1,Detective Pikachu,18,det1-18,Slaking,LANG_MISSING
zh,sm,det1,Detective Pikachu,1,det1-1,Bulbasaur,LANG_MISSING
zh,sm,det1,Detective Pikachu,5,det1-5,Charizard,LANG_MISSING
zh,sm,det1,Detective Pikachu,4,det1-4,Charmander,LANG_MISSING
zh,sm,det1,Detective Pikachu,7,det1-7,Psyduck,LANG_MISSING
zh,sm,det1,Detective Pikachu,3,det1-3,Morelull,LANG_MISSING
zh,sm,det1,Detective Pikachu,2,det1-2,Ludicolo,LANG_MISSING
zh,sm,det1,Detective Pikachu,6,det1-6,Arcanine,LANG_MISSING
zh,sm,det1,Detective Pikachu,14,det1-14,Jigglypuff,LANG_MISSING
zh,sm,det1,Detective Pikachu,10,det1-10,Detective Pikachu,LANG_MISSING
zh,sm,det1,Detective Pikachu,9,det1-9,Greninja,LANG_MISSING
zh,sm,det1,Detective Pikachu,11,det1-11,Mr. Mime,LANG_MISSING
zh,sm,det1,Detective Pikachu,8,det1-8,Magikarp,LANG_MISSING
zh,sm,det1,Detective Pikachu,15,det1-15,Snubbull,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,26,sm10-26,Litten,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,77,sm10-77,Misdreavus,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,84,sm10-84,Sandslash,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,43,sm10-43,Slowbro,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,12,sm10-12,Venomoth GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,219,sm10-219,Dedenne GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,188,sm10-188,Ultra Forest Kartenvoy,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,198,sm10-198,Marshadow & Machamp GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,209,sm10-209,Green’s Exploration,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,53,sm10-53,Pyukumuku,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,94,sm10-94,Rhydon,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,67,sm10-67,Gastly,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,36,sm10-36,Poliwag,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,16,sm10-16,Tangela,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,47,sm10-47,Kingler,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,73,sm10-73,Koffing,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,22,sm10-22,Arcanine,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,80,sm10-80,Meowstic,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,229,sm10-229,Beast Bringer,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,90,sm10-90,Cubone,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,32,sm10-32,Blacephalon,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,63,sm10-63,Arbok,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,57,sm10-57,Dedenne GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,17,sm10-17,Tangrowth,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,46,sm10-46,Krabby,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,72,sm10-72,Hypno,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,23,sm10-23,Darumaka,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,81,sm10-81,Marshadow,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,228,sm10-228,Celesteela GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,91,sm10-91,Marowak,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,33,sm10-33,Squirtle,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,62,sm10-62,Ekans,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,56,sm10-56,Stunfisk,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,27,sm10-27,Litten,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,76,sm10-76,Mew,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,85,sm10-85,Diglett,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,42,sm10-42,Slowpoke,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,13,sm10-13,Bellsprout,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,189,sm10-189,Welder,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,218,sm10-218,Blastoise GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,208,sm10-208,Celesteela GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,199,sm10-199,Marshadow & Machamp GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,52,sm10-52,Frogadier,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,95,sm10-95,Rhyperior,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,66,sm10-66,Crobat,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,37,sm10-37,Poliwag,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,227,sm10-227,Persian GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,145,sm10-145,Spearow,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,114,sm10-114,Sandile,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,182,sm10-182,Pokégear 3.0,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,213,sm10-213,Red’s Challenge,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,120,sm10-120,Lucario & Melmetal GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,171,sm10-171,Fairy Charm Ability,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,49,sm10-49,Seaking,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,18,sm10-18,Grubbin,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,59,sm10-59,Vikavolt,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,1,sm10-1,Pheromosa & Buzzwole GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,161,sm10-161,Happiny,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,130,sm10-130,Gardevoir & Sylveon GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,203,sm10-203,Lucario & Melmetal GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,192,sm10-192,Pheromosa & Buzzwole GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,104,sm10-104,Crabrawler,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,155,sm10-155,Porygon,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,217,sm10-217,Reshiram & Charizard GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,186,sm10-186,Stealthy Hood,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,175,sm10-175,Green’s Exploration,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,124,sm10-124,Lairon,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,223,sm10-223,Honchkrow GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,110,sm10-110,Carvanha,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,141,sm10-141,Spritzee,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,79,sm10-79,Espurr,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,28,sm10-28,Torracat,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,38,sm10-38,Poliwhirl,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,69,sm10-69,Haunter,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,5,sm10-5,Oddish,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,151,sm10-151,Dodrio,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,100,sm10-100,Tyrogue,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,233,sm10-233,Pokégear 3.0,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,134,sm10-134,Jigglypuff,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,165,sm10-165,Chip-Chip Ice Axe,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,196,sm10-196,Muk & Alolan Muk GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,207,sm10-207,Persian GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,187,sm10-187,Surprise Box,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,216,sm10-216,Venomoth GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,174,sm10-174,Giovanni’s Exile,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,125,sm10-125,Aggron,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,222,sm10-222,Greninja & Zoroark GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,111,sm10-111,Sharpedo,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,140,sm10-140,Whimsicott GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,78,sm10-78,Mismagius,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,29,sm10-29,Incineroar,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,39,sm10-39,Poliwrath,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,68,sm10-68,Gastly,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,4,sm10-4,Butterfree,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,150,sm10-150,Doduo,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,101,sm10-101,Hitmontop,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,232,sm10-232,Metal Core Barrier,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,135,sm10-135,Wigglytuff,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,164,sm10-164,Beast Bringer,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,206,sm10-206,Whimsicott GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,197,sm10-197,Muk & Alolan Muk GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,226,sm10-226,Whimsicott GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,144,sm10-144,Raticate,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,115,sm10-115,Krokorok,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,212,sm10-212,Molayne,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,183,sm10-183,Power Plant,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,121,sm10-121,Alolan Diglett,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,170,sm10-170,Energy Spinner,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,48,sm10-48,Goldeen,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,19,sm10-19,Kartana,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,58,sm10-58,Charjabug,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,160,sm10-160,Purugly,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,131,sm10-131,Cleffa,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,193,sm10-193,Venomoth GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,202,sm10-202,Honchkrow GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,105,sm10-105,Crabominable,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,154,sm10-154,Porygon,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,126,sm10-126,Lucario,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,177,sm10-177,Koga’s Trap,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,215,sm10-215,Pheromosa & Buzzwole GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,184,sm10-184,Red’s Challenge,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,143,sm10-143,Rattata,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,112,sm10-112,Spiritomb,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,221,sm10-221,Marshadow & Machamp GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,88,sm10-88,Graveler,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,7,sm10-7,Gloom,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,98,sm10-98,Gligar,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,231,sm10-231,Fire Crystal,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,102,sm10-102,Riolu,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,153,sm10-153,Lickilicky,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,194,sm10-194,Reshiram & Charizard GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,205,sm10-205,Gardevoir & Sylveon GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,167,sm10-167,Dusk Stone,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,136,sm10-136,Togepi,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,116,sm10-116,Krookodile,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,147,sm10-147,Meowth,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,225,sm10-225,Gardevoir & Sylveon GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,173,sm10-173,Fire Crystal,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,122,sm10-122,Alolan Dugtrio,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,180,sm10-180,Metal Core Barrier,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,211,sm10-211,Koga’s Trap,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,3,sm10-3,Metapod,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,201,sm10-201,Greninja & Zoroark GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,190,sm10-190,Triple Acceleration Energy,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,132,sm10-132,Clefairy,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,163,sm10-163,Celesteela GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,157,sm10-157,Porygon-Z,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,106,sm10-106,Stakataka,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,117,sm10-117,Greninja,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,146,sm10-146,Fearow,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,224,sm10-224,Lucario & Melmetal GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,172,sm10-172,Fairy Charm Lightning,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,123,sm10-123,Aron,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,210,sm10-210,Janine,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,181,sm10-181,Molayne,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,2,sm10-2,Caterpie,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,191,sm10-191,Pheromosa & Buzzwole GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,200,sm10-200,Greninja & Zoroark GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,133,sm10-133,Clefable,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,162,sm10-162,Chatot,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,234,sm10-234,Triple Acceleration Energy,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,156,sm10-156,Porygon2,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,107,sm10-107,Greninja & Zoroark GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,127,sm10-127,Genesect,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,176,sm10-176,Janine,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,185,sm10-185,Samson Oak,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,214,sm10-214,Welder,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,142,sm10-142,Aromatisse,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,113,sm10-113,Sandile,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,220,sm10-220,Muk & Alolan Muk GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,89,sm10-89,Golem,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,6,sm10-6,Oddish,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,99,sm10-99,Gliscor,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,230,sm10-230,Electromagnetic Radar,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,103,sm10-103,Landorus,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,152,sm10-152,Lickitung,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,204,sm10-204,Gardevoir & Sylveon GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,195,sm10-195,Dedenne GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,166,sm10-166,Devolution Spray Z,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,137,sm10-137,Togetic,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,45,sm10-45,Dewgong,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,14,sm10-14,Weepinbell,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,82,sm10-82,Marshadow & Machamp GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,20,sm10-20,Reshiram & Charizard GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,71,sm10-71,Drowzee,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,149,sm10-149,Persian GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,118,sm10-118,Inkay,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,108,sm10-108,Murkrow,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,159,sm10-159,Glameow,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,61,sm10-61,Muk & Alolan Muk GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,30,sm10-30,Salandit,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,92,sm10-92,Rhyhorn,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,55,sm10-55,Raichu,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,86,sm10-86,Dugtrio,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,75,sm10-75,Mewtwo,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,24,sm10-24,Darmanitan,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,10,sm10-10,Venonat,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,41,sm10-41,Tentacruel,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,179,sm10-179,Martial Arts Dojo,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,128,sm10-128,Meltan,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,138,sm10-138,Togekiss,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,169,sm10-169,Electromagnetic Radar,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,51,sm10-51,Froakie,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,34,sm10-34,Wartortle,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,65,sm10-65,Golbat,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,96,sm10-96,Wooper,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,9,sm10-9,Venonat,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,87,sm10-87,Geodude,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,74,sm10-74,Weezing,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,25,sm10-25,Volcanion,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,11,sm10-11,Venomoth,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,40,sm10-40,Tentacool,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,178,sm10-178,Lt. Surge’s Strategy,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,129,sm10-129,Melmetal,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,139,sm10-139,Cottonee,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,168,sm10-168,Dust Island,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,50,sm10-50,Kyurem,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,35,sm10-35,Blastoise GX,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,64,sm10-64,Zubat,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,97,sm10-97,Quagsire,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,8,sm10-8,Vileplume,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,44,sm10-44,Seel,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,15,sm10-15,Victreebel,LANG_MISSING
zh,sm,sm10,Unbroken Bonds,83,sm10-83,Sandshrew,LANG_MISSING
